"id","name","type","first","last","website","weight","created_at","modified_at"
"1176","Craig Chapman","Researcher","Craig","Chapman","https://www.ualberta.ca/kinesiology-sport-recreation/about-us/faculty-staff/researchers/craig-chapman","0","0000-00-00 00:00:00","2018-03-05 19:38:35"
"1177","object","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1178","component","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1179","Corinne Chaton","Researcher","Corinne","Chaton","http://business.ualberta.ca/centres/applied-research-energy-and-environment/research/researchassociates/corrinechaton","0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1180","Jevan Cherniwchan","Researcher","Jevan","Cherniwchan","https://www.ualberta.ca/business/-/media/business/centres/cefe/documents/jimchrismancv.pdf","0","0000-00-00 00:00:00","2018-03-11 16:41:11"
"1181","Dianne Chisholm","Researcher","Dianne","Chisholm","http://www.efs.ualberta.ca/People/Faculty/DianneChisholm.aspx","0","0000-00-00 00:00:00","2018-02-11 15:44:09"
"1182","transgender","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1183","landscape","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1184","queer","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1185","Loren Chiu","Researcher","Loren","Chiu","http://www.ualberta.ca/~loren1/nmrp.htm","0","0000-00-00 00:00:00","2018-03-12 22:50:34"
"1186","mechanics","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1187","physiology","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1188","chronic","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1189","David Chorney","Researcher","David","Chorney","http://www.secondaryed.ualberta.ca/People/AcademicStaff/DavidChorney.aspx","0","0000-00-00 00:00:00","2018-02-10 02:19:10"
"1190","researcher","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1191","depth","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1192","educator","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1193","rutherford","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1194","active","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1195","offering","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1196","Donna Chovanec","Researcher","Donna","Chovanec","NA","0","0000-00-00 00:00:00","2018-02-12 07:23:10"
"1197","counseling","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1198","gaps","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1199","city","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1200","gendered","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1201","chile","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1202","dimension","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1203","servicelearning","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1204","Jim Chrisman","Researcher","Jim","Chrisman",,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1205","John Church","Researcher","John","Church","https://www.ualberta.ca/arts/about/people-collection/john-church","0","0000-00-00 00:00:00","2018-02-18 04:55:08"
"1206","reform","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1207","Odile Cisneros","Researcher","Odile","Cisneros","https://www.ualberta.ca/arts/about/people-collection/odile-cisneros","0","0000-00-00 00:00:00","2018-02-23 00:56:51"
"1208","D. Jean Clandinin","Researcher","D. Jean","Clandinin","https://www.ualberta.ca/medicine/about/people/d-jean-clandinin","0","0000-00-00 00:00:00","2018-03-06 21:13:13"
"1209","achievement","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1210","multisited","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1211","editing","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1212","Lisa Claypool","Researcher","Lisa","Claypool","https://www.ualberta.ca/art-design/people/teaching-faculty/lisa-claypool","0","0000-00-00 00:00:00","2018-02-20 02:52:25"
"1213","mediation","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1214","shanghai","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1215","figurative","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1216","Dominique Clement","Researcher","Dominique","Clement","https://www.ualberta.ca/arts/about/people-collection/dominique-clement","0","0000-00-00 00:00:00","2018-02-12 07:07:58"
"1217","australia","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1218","Russell Cobb","Researcher","Russell","Cobb","https://www.ualberta.ca/arts/about/people-collection/russell-cobb","0","0000-00-00 00:00:00","2018-02-24 02:56:51"
"1219","introduction","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1220","map","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1221","storytelling","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1222","urbanism","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1223","pipelines","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1224","Susan Colberg","Researcher","Susan","Colberg","https://www.ualberta.ca/art-design/people/teaching-faculty/susan-colberg","0","0000-00-00 00:00:00","2018-02-25 00:14:30"
"1225","graphic","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1226","washington","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1227","permanent","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1228","turkey","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1229","rare","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1230","clients","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1231","publishers","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1232","Beau Coleman","Researcher","Beau","Coleman","https://www.ualberta.ca/drama/our-people/faculty/beau-coleman","0","0000-00-00 00:00:00","2018-02-07 09:59:39"
"1233","performer","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1234","installation","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1235","mfa","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1236","intercultural","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1237","acting","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1238","Heather Coleman","Researcher","Heather","Coleman","https://www.ualberta.ca/arts/about/people-collection/heather-coleman","0","0000-00-00 00:00:00","2018-03-08 20:07:00"
"1239","pastoral","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1240","orthodox","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1241","soviet","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1242","ukraine","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1243","illuminate","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1244","civic","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1245","russian","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1246","holy","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1247","russia","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1248","David Collins","Researcher","David","Collins","http://www.ualberta.ca/~dcollins/","0","0000-00-00 00:00:00","2018-02-10 02:20:36"
"1249","skin","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1250","distinction","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1251","brain","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1252","rehabilitation","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1253","feedback","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1254","signals","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1255","Herbert L. Colston","Researcher","Herbert L.","Colston","na","0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1256","pragmatics","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1257","Anne Commons","Researcher","Anne","Commons ","https://www.ualberta.ca/arts/about/people-collection/anne-commons","0","0000-00-00 00:00:00","2018-02-07 09:15:55"
"1258","influential","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1259","canon","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1260","deity","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1261","portraiture","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1262","lore","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1263","recognition","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1264","transmission","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1265","classics","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1266","Bill Connor","Researcher","Bill","Connor","https://sites.ualberta.ca/PROVOST/OrgStructure/billconnor.htm","0","0000-00-00 00:00:00","2018-03-02 18:30:49"
"1267","fictional","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1268","Diane Conrad","Researcher","Diane","Conrad","https://sites.ualberta.ca/~dhconrad/ResearchProjectsPages/HighRiskYouthUncensoredPage.html","0","0000-00-00 00:00:00","2018-02-11 15:40:03"
"1269","advocacy","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1270","poststructuralism","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1271","artsbased","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1272","performative","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1273","mobilizing","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1274","atrisk","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1275","paradigm","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1276","John Considine","Researcher","John","Considine","http://www.efs.ualberta.ca/People/Faculty/JohnConsidine.aspx","0","0000-00-00 00:00:00","2018-03-15 17:44:58"
"1277","academy","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1278","David Cooper","Researcher","David","Cooper","http://professor.business.ualberta.ca/davidcooper","0","0000-00-00 00:00:00","2018-02-10 02:22:06"
"1279","accounting","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1280","actor","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1281","scope","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1282","strategic","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1283","Kathleem Corcoran","Researcher","Kathleem","Corcoran","https://www.ualberta.ca/augustana/about-us/academic-staff/kathleen-corcoran","0","0000-00-00 00:00:00","2018-03-19 17:49:07"
"1284","Phil Corkum","Researcher","Phil","Corkum ","http://www.ualberta.ca/~pcorkum/","0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1285","tool","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1286","metaphysics","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1287","Lesley Cormack","Researcher","Lesley","Cormack","https://www.ualberta.ca/arts/about/people-collection/lesley-cormack","0","0000-00-00 00:00:00","2018-02-20 02:37:41"
"1288","practitioners","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1289","physics","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1290","craft","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1291","geographical","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1292","Damien Cormier","Researcher","Damien","Cormier","http://www.edpsychology.ualberta.ca/en/People/AcademicStaff/DamienCormier.aspx","0","0000-00-00 00:00:00","2018-02-09 21:35:08"
"1293","report","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1294","clinical","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1295","identification","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1296","Kerry Courneya","Researcher","Kerry","Courneya","https://www.ualberta.ca/kinesiology-sport-recreation/about-us/faculty-staff/researchers/kerry-mummery","0","0000-00-00 00:00:00","2018-02-19 03:02:43"
"1297","cohort","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1298","crosssectional","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1299","survivors","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1300","survival","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1301","randomized","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1302","counselling","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1303","internet","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1304","disease","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1305","quality","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1306","prevention","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1307","cancer","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1308","Claude Couture","Researcher","Claude","Couture","https://www.ualberta.ca/campus-saint-jean/a-propos/repertoire-du-personnel/fsj/claude-couture","0","0000-00-00 00:00:00","2018-03-05 18:34:58"
"1309","histoire","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1310","postcolonialisme","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1311","intellectuelle","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1312","pensée","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1313","politique","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1314","professorship","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1315","debut","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1316","architecture","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1317","imaginaire","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1318","montreal","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1319","campus","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1320","litterature","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1321","analyse","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1322","revue","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1323","fulbright","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1324","collectif","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1325","monde","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1326","interculturalisme","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1327","etudes","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1328","nouveau","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1329","Ivor Cribben","Researcher","Ivor","Cribben","https://www.ualberta.ca/business/about/contact-us/school-directory/ivor-cribben","0","0000-00-00 00:00:00","2018-02-15 03:00:45"
"1330","Elizabeth Czach","Researcher","Elizabeth","Czach","http://www.efs.ualberta.ca/People/Faculty/ElizabethCzach.aspx","0","0000-00-00 00:00:00","2018-03-15 17:48:45"
"1331","tourism","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1332","filmmaking","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1333","postwar","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1334","Yvette d'Entremont","Researcher","Yvette","d'Entremont","https://www.ualberta.ca/campus-saint-jean/a-propos/repertoire-du-personnel/personnel-academique/d-entremont-yvette","0","0000-00-00 00:00:00","2018-03-15 02:15:34"
"1335","variete","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1336","postsecondaire","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1337","scientifique","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1338","pedagogiques","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1339","projets","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1340","recherche","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1341","sujet","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1342","cycle","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1343","enseignants","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1344","Jose L. da Costa","Researcher","Jose L.","da Costa","https://www.ualberta.ca/education/about-us/professor-profiles/jose-da-costa","0","0000-00-00 00:00:00","2018-03-12 00:28:13"
"1345","success","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1346","Jennifer Dailey-O'Cain","Researcher","Jennifer","Dailey-O'Cain","https://sites.ualberta.ca/~jenniedo/","0","0000-00-00 00:00:00","2018-03-09 21:30:55"
"1347","planning","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1348","attitudes","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1349","dutch","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1350","ideology","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1351","multilingualism","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1352","Neil Dalal","Researcher","Neil","Dalal","na","0","0000-00-00 00:00:00","2018-02-23 00:49:40"
"1353","David Dale-Johnson","Researcher","David","Dale-Johnson","https://www.ualberta.ca/business/about/contact-us/school-directory/david-dale-johnson","0","0000-00-00 00:00:00","2018-03-20 22:54:40"
"1354","Terry Daniel","Researcher","Terry","Daniel","https://www.ualberta.ca/business/about/contact-us/school-directory/terry-daniel","0","0000-00-00 00:00:00","2018-02-25 02:36:09"
"1355","uncertainty","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1356","Lia Daniels","Researcher","Lia","Daniels","http://www.edpsychology.ualberta.ca/People/AcademicStaff/LiaDaniels.aspx","0","0000-00-00 00:00:00","2018-02-20 02:44:53"
"1357","codirector","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1358","longitudinal","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1359","emotional","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
